ID,Label
10106,0.6696341853505688
10107,0.48583205479915054
10108,0.5888247777428152
10109,0.5711449980404615
10110,0.6157971302054297
10111,0.4170438961626539
10112,0.4442292391016478
10113,0.31210895785617365
10114,0.17362404957066646
10115,0.4030681638749875
10116,0.3374734863115272
10117,0.32603838878706476
10118,0.47478507550839666
10119,0.5030066057867152
10120,0.6975602143598861
10121,0.4437297715247892
10122,0.49288815427645466
10123,0.3165056539978184
10124,0.6616827011000542
10125,0.18436310296061045
10126,0.40449572221698354
10127,0.685924081110648
10128,0.5986764514407783
10129,0.536403173173909
10130,0.1341685035768492
10131,0.4996252796529069
10132,0.48684760447686215
10133,0.2027484574476176
10134,0.3783471376630721
10135,0.5108900868292312
10136,0.3084656181540872
10137,0.4826497081091363
10138,0.3843671454359867
10139,0.26944125053710793
10140,0.45284935182823277
10141,0.6043094506899047
10142,0.3141017667440221
10143,0.37279293669229135
10144,0.5162884836353296
10145,0.43397179246478396
10146,0.6577674343644858
10147,0.21649900155795973
10148,0.5196400315291894
10149,0.5484969482270322
10150,0.5599279669872191
10151,0.38977301310828455
10152,0.48525370351293323
10153,0.6390533707783591
10154,0.34144083526129215
10155,0.5536404293375484
10156,0.30861774023599314
10157,0.39138701378352625
10158,0.24576007100796485
10159,0.45754878017726347
10160,0.327642504921112
10161,0.5485680679275288
10162,0.3667871889909892
10163,0.5021844585136329
10164,0.5919046863170981
10165,0.4459037027483203
10166,0.5342403914794671
10167,0.826977760226657
10168,0.5969459800086016
10169,0.4927198259703853
10170,0.5658244581120087
10171,0.45911669083225987
10172,0.3013221759133787
10173,0.13620524496979383
10174,0.40860609387827457
10175,0.39600698703542875
10176,0.5429286893376307
10177,0.6842813001176059
10178,0.3861841431702347
10179,0.5150097839528835
10180,0.4039945991004074
10181,0.24954796929609355
10182,0.4276697174757998
10183,0.4971157981750521
10184,0.7098136620277753
10185,0.6958869146948369
10186,0.5183494403056751
10187,0.5634474287389506
10188,0.5177359586543379
10189,0.46338942190550636
10190,0.2779729852298248
10191,0.4264255080668861
10192,0.4789829762410495
10193,0.4945949000088503
10194,0.37529749974799426
10195,0.328025295686537
10196,0.5712266904852082
10197,0.4084682285477272
10198,0.2114956946148725
10199,0.4765650258983997
10200,0.37693244783825336
10201,0.3301212700906937
10202,0.3901002742157482
10203,0.6660264899762668
10204,0.5332373926092957
10205,0.46593018356990706
10206,0.5379407027346087
10207,0.4569670030463013
10208,0.47474894517853167
10209,0.5026755685934028
10210,0.6545881556506495
10211,0.47233173833858183
10212,0.3339735095324457
10213,0.52776970034202
10214,0.4966601962618589
10215,0.4651991448782636
10216,0.6775399492552129
10217,0.2921366221484995
10218,0.5178340063431456
10219,0.6114369405143013
10220,0.2954086454611296
10221,0.5323716837366014
10222,0.4988076594566861
10223,0.3881473391431291
10224,0.3279723240711197
10225,0.47028967772517133
10226,0.46007172244778927
10227,0.2096786464541693
10228,0.7255044478312502
10229,0.14187929532453433
10230,0.6898379700170548
10231,0.40042311633434186
10232,0.34891586314864237
10233,0.4957174809955042
10234,0.488355839609056
10235,0.2881319697178838
10236,0.34639709804207586
10237,0.6176139092496474
10238,0.5099088053060675
10239,0.7152952091539154
10240,0.43901141058012083
10241,0.728674681743069
10242,0.30337587078973244
10243,0.7739649423006525
10244,0.7079658426943579
10245,0.6525867154173478
10246,0.5889032326333418
10247,0.40386523040548844
10248,0.6393319972220287
10249,0.4444770633322744
10250,0.3373204925943732
10251,0.5568606478831785
10252,0.7235569978514477
10253,0.6814159056219654
10254,0.32695481086410716
10255,0.4003037445814104
10256,0.344030097765431
10257,0.4979235614472696
10258,0.4119844195764273
10259,0.5550552310785978
10260,0.49746895132958985
10261,0.6342892939178113
10262,0.48728794516288265
10263,0.28896596280798925
10264,0.4530158649900981
10265,0.40063427467658647
10266,0.4052612426981476
10267,0.6390685228584412
10268,0.4474882464240908
10269,0.46101967581553555
10270,0.5568891242751577
10271,0.6393778789595849
10272,0.3282519925840642
10273,0.00837910108903811
10274,0.6596379519851082
10275,0.34183183654754495
10276,0.6053981538185581
10277,0.2870445753249867
10278,0.4658693697244274
10279,0.5863658273703323
10280,0.3463582528404532
10281,0.29121990106948165
10282,0.7781557382704651
10283,0.2718517487723562
10284,0.27454586390696906
10285,0.44056887383970667
10286,0.8119014822743437
10287,0.6301401447698676
10288,0.3518806974349397
10289,0.5727239088632873
10290,0.7416577045600219
10291,0.36943103525006543
10292,0.19038645375761257
10293,0.28963119687725214
10294,0.3014213671073965
10295,0.37822276417673834
10296,0.32639099172661706
10297,0.501225068318017
10298,0.617270464449345
10299,0.4879718205218322
10300,0.4319832813454039
10301,0.8157819620818806
10302,0.7599804384339847
10303,0.528756900177514
10304,0.46804554461165027
10305,0.5228039836964108
10306,0.5287431043625518
10307,0.6752969943757338
10308,0.7102596139822918
10309,0.5394043127737627
10310,0.5959668014875166
10311,0.31647352146961966
10312,0.5235637721946239
10313,0.49474061498429434
10314,0.12445861653357372
10315,0.5878996597651491
10316,0.3171223062875013
10317,0.3448068783718916
10318,0.3385750596208639
10319,0.32779153536762196
10320,0.6076354059698651
10321,0.3493394411955116
10322,0.5661851465477065
10323,0.40430128406071036
10324,0.22145273384189604
10325,0.42253062924461887
10326,0.43503732526795225
10327,0.48146088837226403
10328,0.32872754470371196
10329,0.5404145415222873
10330,0.4673566392562994
10331,0.3551496101350227
10332,0.7184791868397205
10333,0.3230863166107303
10334,0.3920329268100032
10335,0.4115408570786867
10336,0.5265497050872192
10337,0.302629517245589
10338,0.5008666072355125
10339,0.15430366662289874
10340,0.5857079408564083
10341,0.2811786917334363
10342,0.5175759360721509
10343,0.46776772304716846
10344,0.43499624131178805
10345,0.39492073982287007
10346,0.450482417060174
10347,0.5204625707496943
10348,0.22699560719447184
10349,0.5897727952568436
10350,0.2978786517010979
10351,0.5881484385752013
10352,0.45392025295443145
10353,0.46536761460547
10354,0.4733291508315758
10355,0.6962966767212778
10356,0.3654627666467422
10357,0.4956082790012877
10358,0.27931528885836765
10359,0.562557330377917
10360,0.21756085279234763
10361,0.3903986993775108
10362,0.4593724008456941
10363,0.33633551609755513
10364,0.4520844694117588
10365,0.4538208669824688
10366,0.4312547669428933
10367,0.5690564683391062
10368,0.48082458762200925
10369,0.3485898905906066
10370,0.5396138290048881
10371,0.4682837717798814
10372,0.45478630061692576
10373,0.6970517085820892
10374,0.5255321477406815
10375,0.45260363678763343
10376,0.5782700460555662
10377,0.14130451386030224
10378,0.4639240569293101
10379,0.3282405733776575
10380,0.321849042353128
10381,0.415160146160552
10382,0.37168059327874586
10383,0.8755676218189404
10384,0.5178054961512127
10385,0.6050694913773301
10386,0.26757152931403233
10387,0.49927542567861183
10388,0.5043534828793786
10389,0.6082130304940785
10390,0.24242851422105746
10391,0.503037639648312
10392,0.5256478781235109
10393,0.37967089342911065
10394,0.4855046316852081
10395,0.43918139791053606
10396,0.7244727232430138
10397,0.6446063447012104
10398,0.3411391305541014
10399,0.5879717111955636
10400,0.38101534311025936
10401,0.5004225890365526
10402,0.5549978792872668
10403,0.5165292189969688
10404,0.489250614186046
10405,0.9566310402472054
10406,0.498476499874048
10407,0.7254943782183382
10408,0.15170055140187047
10409,0.42138566766542446
10410,0.24892799509783634
10411,0.5515837209259445
10412,0.4638791041149868
10413,0.9924988263860822
10414,0.7218590684158226
10415,0.4420680000760806
10416,0.24801048039117699
10417,0.6667164318764064
10418,0.5861646128305446
10419,0.5544053914052725
10420,0.48999162595107576
10421,0.8514732734020559
10422,0.3419316816334912
10423,0.19026082064771213
10424,0.39086648107210564
10425,0.3860946799265834
10426,0.34970688167716807
10427,0.34548599545124153
10428,0.19480343090569774
10429,0.14420848257191085
10430,0.410973483617735
10431,0.55573794062378
10432,0.5505939861899828
10433,0.966126865561618
10434,0.43594932782769247
10435,0.5430689767623306
10436,0.5238025222642861
10437,0.561885958266288
10438,0.43540234089318375
10439,0.48251735886399055
10440,0.611133843870892
10441,0.20343116623695612
10442,0.5383227524071031
10443,0.5150375685905012
10444,0.20733333662036046
10445,0.33168779247035696
10446,0.5292570803311162
10447,0.3543435476105407
10448,0.36824396095976714
10449,0.6859820942864845
10450,0.5107157437754883
10451,0.4289761457748787
10452,0.37833396736624736
10453,0.16234699888821366
10454,0.3110891827200603
10455,0.4798091058437432
10456,0.5000093267117586
10457,0.4486678145428562
10458,0.6615672422096338
10459,0.5918034880210562
10460,0.1744575137006037
10461,0.41319026757614674
10462,0.4230420711933007
10463,0.312055055901256
10464,0.44342721696373655
10465,0.38995753811378836
10466,0.6599976024437636
10467,0.171173217588343
10468,0.3330930317014384
10469,0.40567512565478414
10470,0.6931077085049656
10471,0.4241085348603644
10472,0.5818929650298694
10473,0.4316069507765066
10474,1.0970442190132181
10475,0.49239318587125785
10476,0.42771500268333296
10477,0.4913804509584205
10478,0.21304732481649644
10479,0.40928511269597184
10480,0.32569277687962533
10481,0.3484702677663651
10482,0.07356645787344722
10483,0.3708153078852819
10484,0.3473483781482196
10485,0.6961043489618656
10486,0.5165970093985348
10487,0.5570129797167994
10488,0.4888105674512005
10489,0.36152730081587103
10490,0.7044851151559598
10491,0.7588446617027098
10492,0.5100714321688992
10493,0.2304588093791755
10494,0.42053806228480406
10495,0.26118120018627095
10496,0.3952788138568344
10497,0.34173551753984155
10498,0.6045633049238607
10499,0.5314508889473961
10500,0.7636813364684599
10501,0.2800262627478765
10502,0.5850241792198266
10503,0.4549980430400526
10504,0.601914290083495
10505,0.6931476283126528
10506,0.4820333463995561
10507,0.4666673971211046
10508,0.5335661896904985
10509,0.38973050816874516
10510,0.64799453797625
10511,0.4572817320220712
10512,0.44804670083932124
10513,0.29791840414731974
10514,0.47987310569488567
10515,0.3113442120281131
10516,0.500807853951328
10517,0.5307394289709828
10518,0.4859728360079103
10519,0.3644828364056334
10520,0.33353081617075847
10521,0.5132717348385981
10522,0.40916899832914616
10523,0.6557247632999438
10524,0.41410254501489097
10525,0.41600257441275773
10526,0.6127912519766366
10527,0.46747100027690963
10528,0.5145732972407947
10529,0.9159609476960587
10530,0.3019273086455316
10531,0.25938059031882127
10532,0.5980261604913095
10533,0.3166350692285349
10534,0.720978209655379
10535,0.5114738464410699
10536,0.33980332636659855
10537,0.3508589939893483
10538,0.46174901975623744
10539,0.48892949152232373
10540,0.18541641630683228
10541,0.824212222414313
10542,0.602819662281153
10543,0.04538173913209787
10544,0.503302126421798
10545,0.36858787031380064
10546,0.35262493768471287
10547,0.30511616816182924
10548,0.5767915243064405
10549,0.477994538091093
10550,0.40939760069058334
10551,0.5648620708129412
10552,0.4158480994781024
10553,0.5321367560718201
10554,0.5462720627888281
10555,0.4206973252263069
10556,0.2526506654436131
10557,0.5100330893258824
10558,0.8826844562295246
10559,0.568814486842145
10560,0.2898823871728735
10561,0.6299450654685655
10562,0.6639047787958364
10563,0.6296373845260691
10564,0.3226019895597418
10565,0.5853885559870634
10566,0.42335760531451144
10567,0.33390526304794843
10568,0.3973736282931219
10569,0.4044596855626881
10570,0.805119035624934
10571,0.3131140939182535
10572,1.034151247909183
10573,0.31832634485504613
10574,0.29234435579581336
10575,0.4127789130364041
10576,0.3331740188996208
10577,0.4981268821444978
10578,0.5577619155359455
10579,0.44032518445070506
10580,0.6530158623429626
10581,0.5846097410194914
10582,0.6243289799486049
10583,0.5172926446792808
10584,0.5087553358559586
10585,0.6925180330742177
10586,0.2726456575426158
10587,0.49360610285641915
10588,0.3763429782356204
10589,0.6724470579219025
10590,0.1821842909712282
10591,0.2579654131321067
10592,0.3691286430411104
10593,0.5887306256147231
10594,0.627216320194966
10595,0.7146704784880926
10596,0.35495541360555727
10597,0.3217497209962119
10598,0.6448463164409134
10599,0.10458251767792243
10600,0.24892177146938818
10601,0.31108750936876234
10602,0.6121070159765453
10603,0.6569159111980785
10604,0.46400021273044584
10605,0.23973171882384103
10606,0.5258827308143273
10607,0.4616273513225737
10608,0.5940952595720715
10609,0.5958068387522522
10610,0.3315916351684411
10611,0.6771004487853939
10612,0.35065943924483406
10613,0.6297129931553511
10614,0.5110537689765818
10615,0.5988073018324302
10616,0.40107499718844863
10617,0.410166265721388
10618,0.3434072072172943
10619,0.6199470500384754
10620,0.7660994239842314
10621,0.35953949418378556
10622,0.743279327943064
10623,0.5274186351934104
10624,0.4373039475858536
10625,0.35916942852421196
10626,0.3159791437482022
10627,0.39595389710104195
10628,0.47052391422707057
10629,0.36757015687324895
10630,0.2245602331292085
10631,0.3543298186392209
10632,0.4421251137818804
10633,0.5483339081568468
10634,0.15862585999050527
10635,0.925851111964921
10636,0.5064690150671075
10637,0.516914618810833
10638,0.36235754475643156
10639,0.2788569929255837
10640,0.5304639012881692
10641,0.7302026846425208
10642,0.13941135284145337
10643,0.30278015451316936
10644,0.696627186177554
10645,0.13023625062148422
10646,0.5765814775801524
10647,0.5255618185071765
10648,0.6144579887582354
10649,0.4419269009787031
10650,0.35423720053175645
10651,0.6529456475038447
10652,0.5414609922672966
10653,0.6453021211149231
10654,0.30264883746289795
10655,0.7248988987650674
10656,0.5727314662695472
10657,0.5740700459733207
10658,0.6089975176112206
10659,0.4251637127918311
10660,0.6882374869901396
10661,0.550080600723511
10662,0.5233546959177292
10663,0.6244026820898015
10664,0.4684679857330638
10665,0.3173636637805422
10666,0.49057002864158544
10667,0.40556073074196625
10668,0.534361778647645
10669,0.33747329937457576
10670,0.25529009900713756
10671,0.5535556252465327
10672,0.6309087828933987
10673,0.35214046029086976
10674,0.5645081506122517
10675,0.9351506595009348
10676,0.5229511089172681
10677,0.4630332226325871
10678,0.5275378046452947
10679,0.5659683743424199
10680,0.6414359291978794
10681,0.6960445723537297
10682,0.2685109982081191
10683,0.6328862673624056
10684,0.23828288830135524
10685,0.6308502378604386
10686,0.5532406235028462
10687,0.587720955290108
10688,0.6486631279173062
10689,0.4689663010703595
10690,0.3672840723783833
10691,0.4758730349954294
10692,0.5265284199961086
10693,0.7627126884289123
10694,0.5264828783823758
10695,0.6045561053412579
10696,0.4982116006095403
10697,0.2992602964358303
10698,0.6264529241858551
10699,0.31054431345543865
10700,0.11164274967978088
10701,0.5604887100122405
10702,0.5016180223948935
10703,0.11926107219494263
10704,0.5155602580643612
10705,0.2941418826438883
10706,0.0849112071118809
10707,0.12118372556316022
10708,0.4119102399786925
10709,0.40560536900512184
10710,0.40334391907280337
10711,0.47499209021495226
10712,0.28383369274361886
10713,0.7020694442504304
10714,0.5412970871015476
10715,0.9008985509608932
10716,0.3869743667384426
10717,0.3317982447010538
10718,0.23987135317379127
10719,0.5243598642473664
10720,0.41432616235771563
10721,0.5290218635352453
10722,0.47656467972558264
10723,0.4756979526797667
10724,0.3842880837991884
10725,0.47775138215790003
10726,0.2151296182902945
10727,0.7431408870568016
10728,0.4476844638428699
10729,0.685262807132545
10730,0.44596676641327165
10731,0.5557616987753428
10732,0.7372300342314796
10733,0.5105226999829805
10734,0.042069208777312427
10735,0.3949833850298495
10736,0.29624592494565233
10737,0.5268507344273605
10738,0.5504621619861503
10739,0.5083761008123932
10740,0.33505057071407673
10741,0.2948304010030107
10742,0.33772921649521154
10743,0.705243521264617
10744,0.3992067187376937
10745,0.13332624939816248
10746,0.46804913399557097
10747,0.2752028217406959
10748,0.33885136251518144
10749,0.28634781043766905
10750,0.5942161057739258
10751,0.40023362032875004
10752,0.4008112928069793
10753,0.4362974253365301
10754,0.09611234328758174
10755,0.2553671004252293
10756,0.3354178657740016
10757,0.5237739423250964
10758,0.3734666891236234
10759,0.5862484542694515
10760,0.38318935114855673
10761,0.5347830008056184
10762,0.6290326054208496
10763,0.3772262155366402
10764,0.38607051523719277
10765,0.6714294736690748
10766,0.5534057071801765
10767,0.5452422496888559
10768,0.40895149909946604
10769,0.5658302815074141
10770,0.3108192511133136
10771,0.5120269515389281
10772,0.3876550745513661
10773,0.9106151214205934
10774,0.2547229678686867
10775,0.36629734454199375
10776,0.625315985106355
10777,0.588725688222199
10778,0.4864601706275116
10779,0.4321805004843915
10780,0.6307335219325012
10781,0.6741836667793434
10782,0.5745417688459912
10783,0.38210685695657637
10784,0.958899191660986
10785,0.13830888529774954
10786,0.5020998932469869
10787,0.6748504087000864
10788,0.6242915947117308
10789,0.43073559004579254
10790,0.3306630838856686
10791,0.712491274918686
10792,0.46497198797956346
10793,0.3907307110274032
10794,0.2662776176600404
10795,0.1175292753118727
10796,0.47821993389139017
10797,0.8778373514233647
10798,0.4974217766575105
10799,0.21423633314336243
10800,0.3144979320981159
10801,0.3415111980260106
10802,0.41496772770449225
10803,0.5109905450438816
10804,0.6621332319914875
10805,0.48148880406017386
10806,0.315835576293893
10807,0.7631775733326287
10808,0.11378402557635571
10809,0.3784388828043473
10810,0.5797101482251129
10811,0.2640455364836794
10812,0.6059159000818682
10813,0.43615857730340163
10814,0.3008193115815438
10815,0.3143589488789002
10816,0.4394753923827334
10817,0.4140158701023373
10818,0.45687202092446016
10819,0.3504842340216843
10820,0.6889415823023991
10821,0.6789617232328228
10822,0.386181140851102
10823,0.3738302605772447
10824,0.5349338636400605
10825,0.35361717798241493
10826,0.41226254849126914
10827,0.49993695198544613
10828,0.6740914295180765
10829,0.40934825208666137
10830,0.46001401098691996
10831,0.2710679907301859
10832,0.7251913017401144
10833,0.5449776005558281
10834,0.6920466279756452
10835,0.2256171961741121
10836,0.5637408887438573
10837,0.34143858522021997
10838,0.09112041187315444
10839,0.36103781740449686
10840,0.35370469870147625
10841,0.42338970657414404
10842,0.6239715015993677
10843,0.10559602577841197
10844,0.6781430933606889
10845,0.7014658302324929
10846,0.5100903351801631
10847,0.42530400775318533
10848,0.2944930524422488
10849,0.6683373736899169
10850,0.2977526456393608
10851,0.27501304254978975
10852,0.5269388283945456
10853,0.7109350987002916
10854,0.2532382829005197
10855,0.5437320699879795
10856,0.6488492976520162
10857,0.41854550362722337
10858,0.36939490796196356
10859,0.6350527164940347
10860,0.5337426423354593
10861,0.5996651061980244
10862,0.34260929513174837
10863,0.45476653627192865
10864,0.6669431040269136
10865,0.37225911120037064
10866,0.22900234712681333
10867,0.3509353889131501
10868,0.6840777195236186
10869,0.35497047144630733
10870,0.6137040371784278
10871,0.6485362517952651
10872,0.6866548419081063
10873,0.4188353731060464
10874,0.4433911275991032
10875,0.15301715775263683
10876,0.26321998019110376
10877,0.5596918055791646
10878,0.5923287741833241
10879,0.7001485584808237
10880,0.5182935650598236
10881,0.43920810243871067
10882,0.2166675324250412
10883,0.49139912887662085
10884,0.666479855506306
10885,0.49821445052118235
10886,0.40755591217346304
10887,0.29502499542010546
10888,0.6008516890999621
10889,0.31760898482075084
10890,0.37684426744069793
10891,0.383374148512215
10892,0.4872287670498046
10893,0.2098805575308802
10894,0.37841973485879565
10895,0.4121758389291808
10896,0.22999802723210894
10897,0.6861643171589745
10898,0.6298392728531392
10899,0.4666942036027124
10900,0.5774614549646612
10901,0.4402060038628268
10902,0.3979401879021503
10903,0.7859432170503696
10904,0.3906986745695937
10905,0.6784419296240193
10906,0.5541007471553522
10907,0.7380805099397444
10908,0.3617468747181875
10909,0.5258369623640032
10910,0.32827411088142094
10911,0.33981739544522765
10912,0.6251293213941113
10913,0.4649553060163172
10914,0.4059112047788713
10915,0.10561740708090335
10916,0.08862022451819561
10917,0.4006551360065161
10918,0.6745340305658062
10919,0.29220643002737656
10920,0.7828282101711243
10921,0.4224568357914206
10922,0.93393428355319
10923,0.4676396544590517
10924,0.9554828704182392
10925,0.8704576699143014
10926,0.4325042148451021
10927,0.8066293370559491
10928,0.3742676868264299
10929,0.25264649922827037
10930,0.3766857554287024
10931,0.592344725643193
10932,0.6965298629906925
10933,0.7609004113074062
10934,0.27247832588433885
10935,0.2673138601510671
10936,0.38605789598421625
10937,0.6055731757561886
10938,0.38485613238106403
10939,0.29813415484284267
10940,0.3853395239889356
10941,0.31749036652988355
10942,0.507092248532569
10943,0.5491062689957893
10944,0.1758072272387987
10945,0.5350302760091027
10946,0.567473722210969
10947,0.6851601946302348
10948,0.3262842959974084
10949,0.3062166808117464
10950,0.4829261994497886
10951,0.34688573729120636
10952,0.8677419713185305
10953,0.5770258355450893
10954,0.5449169974917253
10955,0.5983017535013159
10956,0.4687986124799605
10957,0.5424487641233294
10958,0.4400211046035338
10959,0.7075821578121285
10960,0.5989686473677104
10961,0.556745403517492
10962,0.3813256220996264
10963,0.43814603680602554
10964,0.4854722075656617
10965,0.6730475648962333
10966,0.5833870749058819
10967,0.6575059041318797
10968,0.2898041098398761
10969,0.3024694655131844
10970,0.32056742211344685
10971,1.0192958866542228
10972,0.5264076438957093
10973,0.2515045196522732
10974,0.5531400951744517
10975,0.31003654668967107
10976,0.1286823272509337
10977,0.21726886643356003
10978,0.5024665761831324
10979,0.37114954561097396
10980,0.5114766837578409
10981,0.6978126160669271
10982,0.6460382915887262
10983,0.18208151994073052
10984,0.4407794837027066
10985,0.2888627238578696
10986,0.39138339171100256
10987,0.31021198856221316
10988,0.40540344571422615
10989,0.8272858225760907
10990,0.6877416688404342
10991,0.2856184868729168
10992,0.5271345521878756
10993,0.4068589014325911
10994,0.4160071959976561
10995,0.38257671378064284
10996,0.6264556647628752
10997,0.5031936679826378
10998,0.3802785057564521
10999,0.43847741788540584
11000,0.8686679103691516
11001,0.6051152876597657
11002,0.7046257263264173
11003,0.5450387729690004
11004,0.24471151699912905
11005,0.4208815491300264
11006,0.4802163453464068
11007,0.4176154814481565
11008,0.5985775235929535
11009,0.6421616778464072
11010,0.32956978051630376
11011,0.38213377465345083
11012,0.4614162850444102
11013,0.6962629329342485
11014,0.6001305265978404
11015,0.4059900003643229
11016,0.4675910074556246
11017,0.6006937274364254
11018,0.30054562090758746
11019,0.455871342094402
11020,0.2976060043323048
11021,0.3309703370525136
11022,0.33871404192118276
11023,0.5585565853355187
11024,0.32765795451896595
11025,0.3401887286423808
11026,0.29597574971066676
11027,0.33699752641475844
11028,0.561152229875531
11029,0.9121668994026418
11030,0.17510884419232467
11031,0.48404803632767957
11032,0.49042644925950046
11033,0.5014847447868792
11034,0.8149410592662272
11035,0.1676304290537145
11036,0.5661168703970527
11037,0.4199171346050769
11038,0.5784989047667661
11039,0.5830608064801831
11040,0.395545742538216
11041,0.30669931186253985
11042,0.4559626784685715
11043,0.5872647228854544
11044,0.2955354603386142
11045,0.45229330443639815
11046,0.43752626512075504
11047,0.5671684338984945
11048,0.43586832086406496
11049,0.4726525640247221
11050,0.4237218724042712
11051,0.3602877661241382
11052,0.24606748141762988
11053,0.3928754679238127
11054,0.5365351748240652
11055,0.5783393408675191
11056,0.5683243100030019
11057,0.4071615150744499
11058,0.4547179298687675
11059,0.31937687144406074
11060,0.4295583076791531
11061,0.4391320394696989
11062,0.2565224512876542
11063,0.4422899261672913
11064,0.16689617749619087
11065,0.24436765072725464
11066,0.6627067624543902
11067,0.15139790651044355
11068,0.29853339944959056
11069,0.7653521872528214
11070,0.5205352733116427
11071,0.5868232489282691
11072,0.631583515159443
11073,1.0402458531835486
11074,0.5404218124331767
11075,0.46107836941062413
11076,0.41067183487930436
11077,0.3297798347131989
11078,0.5863699713934181
11079,0.7305993129336551
11080,0.1983459377062912
11081,0.5640626166458338
11082,0.40836882301158606
11083,0.4410069949153144
11084,0.19066483754264696
11085,0.5368861545663722
11086,0.40950951935243163
11087,0.3677191959551311
11088,0.6907108212100321
11089,0.6605182157562212
11090,0.23023990534010605
11091,0.3707499178121853
11092,0.4370541067025317
11093,0.8125498022680798
11094,0.3766198478023646
11095,0.5006876433152604
11096,0.47592589329668983
11097,0.5189443076795083
11098,0.37705531604517833
11099,0.5420071531590874
11100,0.5222789919086644
11101,0.5893078122764109
11102,0.4141150525003976
11103,0.2741871069982495
11104,0.4394682262543104
11105,0.7171773772768469
11106,0.1661387707099571
11107,0.5853500265267808
11108,0.4461420736760536
11109,0.28841121454260327
11110,0.5090825056435192
11111,0.618802930297219
11112,0.6461201278175445
11113,0.280452297606552
11114,0.36858721155445334
11115,0.5506483263349028
11116,0.40166752755493956
11117,0.3349512702592288
11118,0.6587631024713256
11119,0.5421906517969383
11120,0.5995185069811674
11121,0.3888048480116026
11122,0.5234524054347459
11123,0.7125372285376836
11124,0.5548317617223194
11125,0.30413888271145734
11126,0.6549909950555425
11127,0.4133888214003207
11128,0.3867620773080452
11129,0.49843670489903835
11130,0.5548587122503537
11131,0.7988844591975965
11132,0.6559065483426071
11133,0.4679998186737717
11134,0.6173847568068725
11135,0.7610374485980559
11136,0.629259946494846
11137,0.4252610876750816
11138,0.5507932816914222
11139,0.4541271783894187
11140,0.36239593158136213
11141,0.33590750698622845
11142,0.5970086100224467
11143,0.3863073686339246
11144,0.4181059065869806
11145,0.5675648050161729
11146,0.5027419392641747
11147,0.6704487578612773
11148,0.39486687256143965
11149,0.5326733716823515
11150,0.43678926476406454
11151,0.6585586785140486
11152,0.4070547833124858
11153,0.3150423893885544
11154,0.2135894645916904
11155,0.2948157939158806
11156,0.5805809678980789
11157,0.35506236517010875
11158,0.5252215932079699
11159,0.5342101864281996
11160,0.5535452275071626
11161,0.40253873231107645
11162,0.5084318619104784
11163,0.6668629682826234
11164,0.4863902121719164
11165,0.4057163027188946
11166,0.5235509653275239
11167,0.1814723860923415
11168,0.4652618623777502
11169,0.01386558960287021
11170,1.126377272224619
11171,0.43658943645216014
